directon,region,floor,house_price,zone,house_name,meters,xiaoqu,area 
南        ,东坝,低楼层（21层）,5200,2室1厅1卫,整租·朝阳新城六区2室1厅南,89㎡,朝阳新城六区,朝阳
南        ,金宝街,中楼层（6层）,6630,1室1厅1卫,整租·鸿安国际大厦1室1厅南,45㎡,鸿安国际大厦,东城
南 北        ,大峪,地下室（6层）,1800,2室1厅1卫,整租·黑山北小街11号院2室1厅南/北,66㎡,黑山北小街11号院,门头沟
南        ,鼓楼大街,高楼层（6层）,4090,2室1厅1卫,整租·润杰大厦2室1厅南,67㎡,润杰大厦,昌平
南        ,白石桥,高楼层（6层）,5300,1室1厅1卫,整租·动物园宿舍1室1厅南,41㎡,动物园宿舍,海淀
西        ,北苑,中楼层（19层）,6460,1室1厅1卫,整租·华发颐园1室1厅西,60㎡,华发颐园,朝阳
南 北        ,西关环岛,中楼层（6层）,3500,2室1厅1卫,整租·西关路2室1厅南/北,88㎡,西关路,昌平
东北        ,南沙滩,低楼层（6层）,6000,2室1厅1卫,整租·北沙滩6号院2室1厅东北,51㎡,北沙滩6号院,朝阳
南        ,石佛营,高楼层（6层）,6290,1室1厅1卫,整租·八里庄北里小区1室1厅南,41㎡,八里庄北里小区,朝阳
南        ,苹果园,中楼层（4层）,3200,2室1厅1卫,整租·广宁村2室1厅南,48㎡,广宁村,石景山
南        ,太平桥,高楼层（6层）,5130,1室1厅1卫,整租·太平桥西里1室1厅南,42㎡,太平桥西里,丰台
南        ,大望路,中楼层（21层）,5800,1室0厅1卫,整租·CBD传奇1室0厅南,39㎡,CBD传奇,朝阳
东        ,学院路,中楼层（17层）,6930,1室1厅1卫,整租·逸成东苑1室1厅东,55㎡,逸成东苑,海淀
西        ,安贞,高楼层（14层）,4800,2室1厅1卫,整租·安华里社区2室1厅西,41㎡,安华里社区,朝阳
南        ,红庙,低楼层（5层）,6360,2室1厅1卫,整租·红庙北里2室1厅南,54㎡,红庙北里,朝阳
南        ,十里堡,低楼层（30层）,7030,1室1厅1卫,整租·都会华庭1室1厅南,71㎡,都会华庭,朝阳
南 北        ,高碑店,高楼层（6层）,5000,2室1厅1卫,整租·南太平庄北巷2室1厅南/北,92㎡,南太平庄北巷,朝阳
南        ,梨园,高楼层（6层）,3810,2室1厅1卫,整租·梨园东里2室1厅南,75㎡,梨园东里,通州
南        ,草桥,中楼层（19层）,4000,1室1厅1卫,整租·草桥矿冶小区1室1厅南,60㎡,草桥矿冶小区,丰台
东        ,马家堡,高楼层（13层）,4730,1室1厅1卫,整租·7克拉1室1厅东,33㎡,7克拉,丰台
南 北        ,八角,中楼层（5层）,3500,1室1厅1卫,整租·八角路小区1室1厅南/北,34㎡,八角路小区,石景山
南        ,立水桥,低楼层（27层）,3800,2房间0卫,整租·奥北南区2房间南,24㎡,奥北南区,昌平
东        ,六里桥,中楼层（6层）,4500,1室1厅1卫,整租·六里桥北里1室1厅东,36㎡,六里桥北里,丰台
北        ,玉泉营,中楼层（27层）,4700,1室1厅1卫,整租·万年花城二期1室1厅北,47㎡,万年花城二期,丰台
南 北        ,苹果园,低楼层（6层）,3300,1室1厅1卫,整租·模式口北里1室1厅南/北,49㎡,模式口北里,石景山
北        ,五棵松,高楼层（7层）,6590,2室1厅1卫,整租·永金里小区2室1厅北,60㎡,永金里小区,海淀
南        ,芍药居,低楼层（6层）,5300,1室1厅1卫,整租·惠新东街1室1厅南,44㎡,惠新东街,朝阳
南        ,海淀北部新区,高楼层（17层）,6190,1室1厅1卫,整租·唐家岭新城1室1厅南,53㎡,唐家岭新城,海淀
南 北        ,定福庄,高楼层（6层）,4300,2室1厅1卫,整租·定福庄西街2室1厅南/北,60㎡,定福庄西街,朝阳
西        ,潘家园,中楼层（18层）,7090,2室1厅1卫,整租·华威北里2室1厅西,63㎡,华威北里,朝阳
西        ,百子湾,低楼层（21层）,5500,1室0厅1卫,整租·大成国际1室0厅西,36㎡,大成国际,朝阳
南 北        ,沙河,低楼层（6层）,3800,2室1厅1卫,整租·民园小区2室1厅南/北,69㎡,民园小区,昌平
南        ,常营,低楼层（15层）,6560,1室1厅1卫,整租·柏林爱乐四期1室1厅南,68㎡,柏林爱乐四期,朝阳
西        ,东大桥,高楼层（5层）,7290,2室1厅1卫,整租·工体东路2室1厅西,48㎡,工体东路,朝阳
南        ,朝青,中楼层（9层）,6990,2室1厅1卫,整租·姚家园西里1号院2室1厅南,70㎡,姚家园西里1号院,朝阳
东 西        ,宋家庄,低楼层（6层）,4600,2室1厅1卫,整租·宋庄路2室1厅东/西,51㎡,宋庄路,丰台
南 北        ,潘家园,低楼层（6层）,5600,2室1厅1卫,整租·潘家园小区2室1厅南/北,53㎡,潘家园小区,朝阳
西        ,沙河,高楼层（21层）,3800,2室1厅1卫,整租·北街家园六区2室1厅错层西,87㎡,北街家园六区,昌平
东        ,潞苑,低楼层（27层）,3730,1室1厅1卫,整租·K2清水湾1室1厅东,40㎡,K2清水湾,通州
东 北        ,新宫,低楼层（16层）,4400,2室1厅1卫,整租·南庭新苑北区2室1厅东/北,59㎡,南庭新苑北区,丰台
西        ,刘家窑,高楼层（9层）,4760,1室1厅1卫,整租·石榴园北里小区1室1厅西,44㎡,石榴园北里小区,丰台
南        ,红庙,低楼层（16层）,6430,1室1厅1卫,整租·金台北街1室1厅南,47㎡,金台北街,朝阳
西        ,石佛营,中楼层（6层）,6990,2室1厅1卫,整租·八里庄北里小区2室1厅西,58㎡,八里庄北里小区,朝阳
南        ,清河,低楼层（28层）,4900,1室1厅1卫,整租·燕清源1室1厅南,42㎡,燕清源,海淀
北        ,马家堡,中楼层（23层）,5460,1室1厅1卫,整租·明日嘉园1室1厅北,43㎡,明日嘉园,丰台
南 北        ,梨园,高楼层（6层）,3100,2室2厅1卫,整租·桃花岛2室2厅南/北,68㎡,桃花岛,通州
北        ,成寿寺,低楼层（20层）,6430,1室1厅1卫,整租·中海城紫鑫阁1室1厅北,48㎡,中海城紫鑫阁,朝阳
南        ,四惠,中楼层（7层）,5500,1室0厅1卫,整租·壹线国际1室0厅南,45㎡,壹线国际,朝阳
南        ,万寿路,低楼层（6层）,6530,2室1厅1卫,整租·万寿路西街11号院2室1厅南,56㎡,万寿路西街11号院,海淀
南        ,公主坟,低楼层（6层）,6690,2室1厅1卫,整租·翠微北里2室1厅南,56㎡,翠微北里,海淀
西        ,高碑店,高楼层（16层）,6890,1室1厅1卫,整租·阿曼寓所1室1厅西,70㎡,阿曼寓所,朝阳
南        ,和平里,中楼层（16层）,5800,1室1厅1卫,整租·柏林寺西1室1厅南,43㎡,柏林寺西,东城
南 北        ,双桥,高楼层（6层）,5900,3室1厅1卫,整租·朝阳旺角3室1厅南/北,113㎡,朝阳旺角,朝阳
南        ,清河,中楼层（6层）,4800,1室1厅1卫,整租·阳光南里1室1厅南,52㎡,阳光南里,海淀
南 北        ,良乡,高楼层（6层）,2700,2室2厅1卫,整租·苏园小区2室2厅南/北,90㎡,苏园小区,房山
东 西        ,和平里,高楼层（5层）,5500,2室1厅1卫,整租·民旺园2室1厅东/西,41㎡,民旺园,东城
南        ,甘露园,高楼层（6层）,4500,1室1厅1卫,整租·康家园1室1厅南,41㎡,康家园,朝阳
东        ,西三旗,高楼层（32层）,6490,2室1厅1卫,整租·新康园2室1厅东,71㎡,新康园,海淀
南 北        ,玉泉营,低楼层（3层）,4000,2室1厅1卫,整租·葛村西里2室1厅南/北,53㎡,葛村西里,丰台
西        ,天宫院南,高楼层（6层）,1800,2室1厅1卫,整租·天恒旭辉7号院2室1厅西,37㎡,天恒旭辉7号院,大兴
北        ,常营,高楼层（12层）,5300,1室1厅1卫,整租·苹果派1室1厅北,52㎡,苹果派,朝阳
东北        ,长阳,低楼层（11层）,2600,1室1厅1卫,整租·加州水郡三期1室1厅东北,58㎡,加州水郡三期,房山
北        ,天通苑,低楼层（20层）,4860,1室1厅1卫,整租·东亚奥北中心北区1室1厅北,28㎡,东亚奥北中心北区,昌平
南        ,建国门内,中楼层（6层）,6730,1室1厅1卫,整租·赵堂子胡同1室1厅南,41㎡,赵堂子胡同,东城
东 西        ,安宁庄,中楼层（6层）,4500,2室1厅1卫,整租·安宁里2室1厅东/西,57㎡,安宁里,海淀
北        ,马家堡,低楼层（21层）,4990,1室1厅1卫,整租·东亚三环1室1厅北,35㎡,东亚三环,丰台
南 北        ,苹果园,中楼层（14层）,3600,1室1厅1卫,整租·青年公寓1室1厅南/北,45㎡,青年公寓,石景山
北        ,百子湾,中楼层（19层）,6330,1室1厅1卫,整租·百子湾家园三区1室1厅北,63㎡,百子湾家园三区,朝阳
东        ,郁花园,低楼层（13层）,4030,1室1厅1卫,整租·天恒世界集1室1厅东,48㎡,天恒世界集,大兴
西        ,后沙峪,低楼层（15层）,3330,1室1厅1卫,整租·东亚创展国际1室1厅西,38㎡,东亚创展国际,顺义
南 北        ,首都机场,中楼层（6层）,3000,2室1厅1卫,整租·南竺园2室1厅南/北,74㎡,南竺园,顺义
南        ,广渠门,高楼层（6层）,6460,1室1厅1卫,整租·绿景馨园1室1厅南,54㎡,绿景馨园,东城
南        ,方庄,高楼层（29层）,4500,1室0厅1卫,整租·10AM新坐标1室0厅南,35㎡,10AM新坐标,朝阳
西 北        ,清河,高楼层（6层）,5000,2室1厅1卫,整租·社会福利院家属楼2室1厅西/北,55㎡,社会福利院家属楼,海淀
南        ,田村,高楼层（6层）,6690,2室1厅1卫,整租·田村48号院2室1厅南,63㎡,田村48号院,海淀
南 北        ,和义,高楼层（6层）,3000,1室1厅1卫,整租·和义东里二区1室1厅南/北,41㎡,和义东里二区,丰台
西        ,朝青,低楼层（18层）,6660,1室1厅1卫,整租·姚家园东里7号院1室1厅西,68㎡,姚家园东里7号院,朝阳
南        ,西三旗,中楼层（5层）,4500,1室1厅1卫,整租·育新花园1室1厅南,47㎡,育新花园,海淀
北        ,东关,高楼层（7层）,2800,1室0厅1卫,整租·清秀园北区1室0厅北,34㎡,清秀园北区,昌平
南        ,颐和园,高楼层（6层）,6890,2室1厅1卫,整租·燕北园2室1厅南,56㎡,燕北园,海淀
东 西        ,旧宫,低楼层（6层）,3200,2室1厅1卫,整租·万源南里2室1厅东/西,60㎡,万源南里,丰台
南        ,马坡,低楼层（11层）,2200,1室0厅1卫,整租·佳和宜园1室0厅南,48㎡,佳和宜园,顺义
南 北        ,玉桥,高楼层（6层）,3000,2室1厅1卫,整租·玉桥南里2室1厅南/北,65㎡,玉桥南里,通州
南 北        ,大峪,高楼层（6层）,2500,2室1厅1卫,整租·新桥路小区2室1厅南/北,49㎡,新桥路小区,门头沟
南        ,定慧寺,高楼层（6层）,6890,2室1厅1卫,整租·恩济里小区2室1厅南,57㎡,恩济里小区,海淀
东        ,安贞,高楼层（6层）,6390,1室1厅1卫,整租·皇姑坟小区1室1厅东,47㎡,皇姑坟小区,朝阳
南 北        ,科技园区,中楼层（6层）,4500,1室1厅1卫,整租·恒富中街4号院1室1厅南/北,50㎡,恒富中街4号院,丰台
南        ,惠新西街,低楼层（6层）,5800,1室1厅1卫,整租·胜古北里1室1厅南,49㎡,胜古北里,朝阳
南        ,朝青,高楼层（6层）,6930,2室1厅1卫,整租·青年路小区2室1厅南,56㎡,青年路小区,朝阳
西        ,常营,中楼层（11层）,4500,1室0厅1卫,整租·柏林爱乐二期1室0厅西,46㎡,柏林爱乐二期,朝阳
南        ,大兴其它,中楼层（10层）,2500,1室1厅1卫,整租·新兴家园1室1厅南,71㎡,新兴家园,大兴
南 北        ,东关,高楼层（6层）,3300,2室1厅1卫,整租·京科苑2室1厅南/北,68㎡,京科苑,昌平
南 北        ,西三旗,中楼层（6层）,4800,2室1厅1卫,整租·建材城东二里2室1厅南/北,67㎡,建材城东二里,海淀
南        ,苏州桥,高楼层（4层）,5500,1室1厅1卫,整租·友谊社区1室1厅南,58㎡,友谊社区,海淀
北        ,杨庄,低楼层（22层）,4490,1室1厅1卫,整租·西现代城1室1厅北,41㎡,西现代城,石景山
北        ,果园,低楼层（11层）,4160,1室1厅1卫,整租·新华联家园北区1室1厅北,43㎡,新华联家园北区,通州
南        ,北大地,高楼层（6层）,4990,1室1厅1卫,整租·正阳小区1室1厅南,54㎡,正阳小区,丰台
南 北        ,东坝,低楼层（10层）,4500,1室2厅1卫,整租·奥林匹克花园三期1室2厅南/北,70㎡,奥林匹克花园三期,朝阳
南 北        ,定福庄,中楼层（14层）,4200,1室0厅1卫,整租·美然动力A2区1室0厅南/北,39㎡,美然动力A2区,朝阳
南 北        ,青塔,高楼层（6层）,4200,2室1厅1卫,整租·城建宿舍2室1厅南/北,57㎡,城建宿舍,丰台
南        ,朝阳门外,高楼层（16层）,6690,1室1厅1卫,整租·东大桥路1室1厅南,43㎡,东大桥路,朝阳
西北        ,常营,低楼层（24层）,5800,1室1厅1卫,整租·柏林爱乐二期1室1厅西北,59㎡,柏林爱乐二期,朝阳
南        ,双桥,高楼层（31层）,7230,2室1厅1卫,整租·北花园小区2室1厅南,85㎡,北花园小区,朝阳
南        ,通州北苑,高楼层（6层）,3600,2室1厅1卫,整租·铁路宿舍2室1厅南,62㎡,铁路宿舍,通州
东北        ,常营,低楼层（16层）,7490,2室1厅1卫,整租·北京像素南区2室1厅东北,49㎡,北京像素南区,朝阳
南        ,定福庄,高楼层（6层）,4400,1室1厅1卫,整租·定福庄西街1室1厅南,43㎡,定福庄西街,朝阳
东        ,安宁庄,中楼层（7层）,6560,2室1厅1卫,整租·安宁里南区2室1厅东,80㎡,安宁里南区,海淀
北        ,临河里,高楼层（26层）,4190,2室1厅1卫,整租·新城乐居2室1厅北,80㎡,新城乐居,通州
南 北        ,定福庄,高楼层（6层）,4800,2室1厅1卫,整租·定福庄西街2室1厅南/北,59㎡,定福庄西街,朝阳
南        ,亦庄,低楼层（24层）,4990,1室1厅1卫,整租·林肯公园1室1厅南,36㎡,林肯公园,亦庄开发区
南        ,黄村中,高楼层（5层）,3500,2室1厅1卫,整租·黄村西里2室1厅南,56㎡,黄村西里,大兴
东        ,马家堡,中楼层（6层）,4730,1室1厅1卫,整租·角门13号院1室1厅东,35㎡,角门13号院,丰台
南        ,双桥,高楼层（29层）,4200,1室0厅1卫,整租·北花园小区1室0厅南,52㎡,北花园小区,朝阳
南        ,五道口,高楼层（6层）,5500,1室1厅1卫,整租·展春园1室1厅南,42㎡,展春园,海淀
南 北        ,亚运村,高楼层（18层）,5800,1室1厅1卫,整租·安慧里一区1室1厅南/北,48㎡,安慧里一区,朝阳
南        ,西三旗,中楼层（6层）,4800,1室1厅1卫,整租·育新花园1室1厅南,52㎡,育新花园,海淀
北        ,石佛营,中楼层（22层）,6860,1室1厅1卫,整租·炫特嘉园一期1室1厅北,65㎡,炫特嘉园一期,朝阳
西南        ,马连道,低楼层（23层）,5500,1室1厅1卫,整租·格调1室1厅西南,73㎡,格调,西城
南        ,广安门,中楼层（6层）,6190,2室1厅1卫,整租·小红庙2室1厅南,50㎡,小红庙,西城
西北        ,果园,低楼层（24层）,3930,1室1厅1卫,整租·苏荷时代1室1厅西北,32㎡,苏荷时代,通州
南 北        ,大峪,中楼层（27层）,2600,2室1厅1卫,整租·大峪小白楼2室1厅南/北,77㎡,大峪小白楼,门头沟
东        ,安贞,高楼层（16层）,6530,1室1厅1卫,整租·安外大街1室1厅东,47㎡,安外大街,东城
南 北        ,军博,低楼层（6层）,5500,2室1厅1卫,整租·电信小区2室1厅南/北,62㎡,电信小区,海淀
东        ,南邵,高楼层（18层）,4160,1室1厅1卫,整租·中国铁建尚城汇1室1厅东,53㎡,中国铁建尚城汇,昌平
南 北        ,顺义城,高楼层（6层）,3100,2室1厅1卫,整租·港馨家园西区2室1厅南/北,95㎡,港馨家园西区,顺义
南        ,军博,低楼层（5层）,6360,2室1厅1卫,整租·北蜂窝30号院2室1厅南,48㎡,北蜂窝30号院,海淀
南 北        ,公主坟,地下室（6层）,4800,2室1厅1卫,整租·万寿路12号院2室1厅南/北,55㎡,万寿路12号院,海淀
北        ,望京,中楼层（18层）,7260,1室1厅1卫,整租·望京西园一区1室1厅北,60㎡,望京西园一区,朝阳
南        ,北京南站,高楼层（30层）,3700,1室0厅1卫,整租·世纪金色嘉园1室0厅南,24㎡,世纪金色嘉园,丰台
南        ,角门,高楼层（6层）,5490,2室1厅1卫,整租·角门东里2室1厅南,57㎡,角门东里,丰台
南 西        ,旧宫,中楼层（16层）,3800,1室1厅1卫,整租·有德家苑5号院1室1厅南/西,60㎡,有德家苑5号院,丰台
南        ,万寿路,中楼层（5层）,6260,1室1厅1卫,整租·复兴路61号院1室1厅南,40㎡,复兴路61号院,海淀
南        ,管庄,中楼层（20层）,5600,2室1厅1卫,整租·杨闸新村2室1厅南,86㎡,杨闸新村,朝阳
