floor,meters,zone,xiaoqu,directon,area,house_name,region,house_price 
中楼层（6层）,99㎡,2室1厅1卫,银海星月,南 北        ,丰台,整租·银海星月2室1厅南/北,卢沟桥,4600
高楼层（6层）,53㎡,1室1厅1卫,十里堡南区,南        ,朝阳,整租·十里堡南区1室1厅南,石佛营,5300
高楼层（6层）,42㎡,1室1厅1卫,翠微路22号院,南        ,海淀,整租·翠微路22号院1室1厅南,公主坟,5200
高楼层（5层）,53㎡,2室1厅1卫,苗圃东里,南 北        ,丰台,整租·苗圃东里2室1厅南/北,赵公口,4200
高楼层（5层）,118㎡,2室1厅2卫,一世情园,南 北        ,亦庄开发区,整租·一世情园2室1厅南/北,马驹桥,4000
中楼层（23层）,61㎡,1室1厅1卫,路劲世界城一期,东        ,昌平,整租·路劲世界城一期1室1厅东,南邵,3800
中楼层（28层）,24㎡,1室1厅1卫,世纪金色嘉园,南        ,丰台,整租·世纪金色嘉园1室1厅南,北京南站,4200
高楼层（7层）,76㎡,2室1厅1卫,安宁里南区,南        ,海淀,整租·安宁里南区2室1厅南,安宁庄,5700
中楼层（7层）,100㎡,2室1厅2卫,樱花园一区,南 北        ,顺义,整租·樱花园一区2室1厅南/北,李桥,3100
高楼层（6层）,61㎡,2室1厅1卫,兴政东里,南 北        ,大兴,整租·兴政东里2室1厅南/北,黄村中,3200
高楼层（5层）,60㎡,2室1厅1卫,北新家园,南        ,海淀,整租·北新家园2室1厅南,西三旗,5500
中楼层（5层）,48㎡,2室1厅1卫,新外大街甲28号,东 西        ,西城,整租·新外大街甲28号2室1厅东/西,德胜门,5900
低楼层（22层）,51㎡,1室1厅1卫,左家庄东里,东南 南        ,朝阳,整租·左家庄东里1室1厅东南/南,国展,4500
低楼层（18层）,40㎡,1室1厅1卫,西罗园南里,东南        ,丰台,整租·西罗园南里1室1厅东南,西罗园,4000
中楼层（17层）,66㎡,1室1厅1卫,绿城百合公寓玉泉苑,南        ,房山,整租·绿城百合公寓玉泉苑1室1厅南,阎村,2500
中楼层（22层）,86㎡,2室1厅1卫,晓月苑五里,南        ,丰台,整租·晓月苑五里2室1厅南,卢沟桥,3500
中楼层（6层）,51㎡,2室1厅1卫,北京机械学院家属楼,南        ,海淀,整租·北京机械学院家属楼2室1厅南,清河,5500
高楼层（6层）,88㎡,2室1厅1卫,久敬佳园三区,南 北        ,丰台,整租·久敬佳园三区2室1厅南/北,和义,4600
低楼层（6层）,97㎡,2室1厅1卫,港馨家园东区,南 北        ,顺义,整租·港馨家园东区2室1厅南/北,顺义城,2700
中楼层（6层）,54㎡,1室1厅1卫,华龙小区,南        ,通州,整租·华龙小区1室1厅南,潞苑,3200
高楼层（6层）,60㎡,2室1厅1卫,幸福东区,南 北        ,顺义,整租·幸福东区2室1厅南/北,顺义城,3300
高楼层（18层）,50㎡,1室1厅1卫,南海家园一里,西北        ,大兴,整租·南海家园一里1室1厅西北,大兴其它,3000
中楼层（18层）,51㎡,1室0厅1卫,后现代城B区,北        ,朝阳,整租·后现代城B区1室0厅北,大望路,6100
中楼层（18层）,54㎡,1室1厅1卫,知本时代,北        ,海淀,整租·知本时代1室1厅北,西三旗,5000
中楼层（6层）,41㎡,1室1厅1卫,太平路40号院,南 北        ,海淀,整租·太平路40号院1室1厅南/北,五棵松,4900
高楼层（11层）,56㎡,1室1厅1卫,景泰西里西区,北        ,东城,整租·景泰西里西区1室1厅北,永定门,5600
中楼层（6层）,46㎡,1室1厅1卫,永泰东里,南        ,海淀,整租·永泰东里1室1厅南,清河,4600
中楼层（6层）,41㎡,1室1厅1卫,十里堡北里,南        ,朝阳,整租·十里堡北里1室1厅南,十里堡,5500
中楼层（15层）,55㎡,1室0厅1卫,高巢,东 北        ,海淀,整租·高巢1室0厅东/北,清河,5000
高楼层（5层）,50㎡,2室1厅1卫,毛纺厂南小区,南        ,海淀,整租·毛纺厂南小区2室1厅南,清河,5000
中楼层（23层）,88㎡,2室2厅1卫,富力又一城C区,南        ,朝阳,整租·富力又一城C区2室2厅南,豆各庄,6000
高楼层（11层）,57㎡,1室1厅1卫,柏林爱乐一期,西        ,朝阳,整租·柏林爱乐一期1室1厅西,常营,6000
低楼层（6层）,63㎡,2室1厅1卫,松榆里,东 西        ,朝阳,整租·松榆里2室1厅东/西,潘家园,6100
低楼层（6层）,58㎡,2室1厅1卫,永泰西里,南 北        ,海淀,整租·永泰西里2室1厅南/北,清河,5600
低楼层（1层）,13㎡,1室1厅1卫,八宝坑胡同,南 北        ,东城,整租·八宝坑胡同1室1厅南/北,东四,5300
低楼层（21层）,42㎡,1室1厅1卫,小黄庄一区,南 北        ,东城,整租·小黄庄一区1室1厅南/北,安贞,5500
低楼层（6层）,69㎡,2室1厅1卫,东高地,南 北        ,丰台,整租·东高地2室1厅南/北,和义,4200
中楼层（6层）,57㎡,2室1厅1卫,八角北路,南 北        ,石景山,整租·八角北路2室1厅南/北,八角,4100
高楼层（18层）,50㎡,1室1厅1卫,定福庄西街,东        ,朝阳,整租·定福庄西街1室1厅东,定福庄,4800
高楼层（6层）,41㎡,1室1厅1卫,万源南里,南        ,丰台,整租·万源南里1室1厅南,旧宫,3300
低楼层（6层）,63㎡,1室1厅1卫,小康家园,南 北        ,大兴,整租·小康家园1室1厅南/北,亦庄,3300
中楼层（11层）,45㎡,1室0厅1卫,政馨园一区,西北        ,丰台,整租·政馨园一区1室0厅西北,宋家庄,4700
高楼层（6层）,11㎡,2室1厅1卫,西三环北路56号院,南        ,海淀,整租·西三环北路56号院2室1厅南,紫竹桥,3200
中楼层（21层）,61㎡,2室1厅1卫,慈云寺,东南        ,朝阳,整租·慈云寺2室1厅东南,红庙,6000
中楼层（6层）,55㎡,2室1厅1卫,十里堡北区,南        ,朝阳,整租·十里堡北区2室1厅南,石佛营,5600
高楼层（6层）,75㎡,3室1厅1卫,卢沟桥南里,南 北        ,丰台,整租·卢沟桥南里3室1厅南/北,卢沟桥,4000
低楼层（24层）,82㎡,2室1厅1卫,新康园,南        ,海淀,整租·新康园2室1厅南,西三旗,5700
中楼层（10层）,42㎡,2房间1卫,房山超级蜂巢,南        ,房山,整租·房山超级蜂巢2房间南,良乡,1500
中楼层（24层）,47㎡,1室0厅1卫,远见名苑,东        ,西城,整租·远见名苑1室0厅东,广安门,5300
低楼层（11层）,44㎡,1室0厅1卫,上林溪,南        ,海淀,整租·上林溪1室0厅南,安宁庄,5500
高楼层（6层）,43㎡,1室1厅1卫,动力厂宿舍,南        ,海淀,整租·动力厂宿舍1室1厅南,安宁庄,4500
高楼层（11层）,43㎡,1室0厅1卫,DBC加州小镇,南        ,通州,整租·DBC加州小镇1室0厅南,临河里,3300
高楼层（16层）,55㎡,1室1厅1卫,恋日绿岛,南        ,朝阳,整租·恋日绿岛1室1厅南,十八里店,3800
中楼层（28层）,60㎡,1室1厅1卫,天下儒寓,东        ,丰台,整租·天下儒寓1室1厅东,科技园区,4600
中楼层（6层）,75㎡,3室1厅1卫,六营门小区,南 北        ,丰台,整租·六营门小区3室1厅南/北,旧宫,3100
低楼层（10层）,50㎡,1室1厅1卫,武夷花园牡丹园,北        ,通州,整租·武夷花园牡丹园1室1厅北,武夷花园,3200
高楼层（6层）,44㎡,1室1厅1卫,八角北里,南        ,石景山,整租·八角北里1室1厅南,八角,3800
高楼层（6层）,58㎡,2室1厅1卫,永定路西里小区,南 北        ,海淀,整租·永定路西里小区2室1厅南/北,五棵松,6000
高楼层（6层）,69㎡,2室1厅1卫,电建南院,南 北        ,朝阳,整租·电建南院2室1厅南/北,定福庄,4900
高楼层（6层）,43㎡,1室1厅1卫,葛布店南里,南        ,通州,整租·葛布店南里1室1厅南,果园,3300
中楼层（5层）,50㎡,2室1厅1卫,小营东路6号院,南        ,海淀,整租·小营东路6号院2室1厅南,清河,5500
高楼层（6层）,63㎡,2室1厅1卫,君堂好园,南        ,朝阳,整租·君堂好园2室1厅南,十八里店,3900
中楼层（28层）,89㎡,2室1厅1卫,宏仁家园,南 北        ,亦庄开发区,整租·宏仁家园2室1厅南/北,马驹桥,3600
高楼层（6层）,87㎡,2室1厅1卫,小潞邑,南 北        ,通州,整租·小潞邑2室1厅南/北,潞苑,3100
高楼层（6层）,80㎡,2室1厅1卫,温泉花园B区,南 北        ,昌平,整租·温泉花园B区2室1厅南/北,北七家,3300
低楼层（28层）,55㎡,1室0厅1卫,华贸城,南        ,朝阳,整租·华贸城1室0厅南,北苑,5800
中楼层（6层）,70㎡,2室1厅1卫,晓月苑一里,南 北        ,丰台,整租·晓月苑一里2室1厅南/北,卢沟桥,3600
中楼层（6层）,60㎡,2室1厅1卫,八里庄北里小区,东 西        ,朝阳,整租·八里庄北里小区2室1厅东/西,石佛营,6000
低楼层（6层）,64㎡,2室2厅1卫,盛春坊,南 北        ,大兴,整租·盛春坊2室2厅南/北,郁花园,3200
高楼层（7层）,49㎡,1室1厅1卫,保利西山林语,南        ,海淀,整租·保利西山林语1室1厅南,海淀北部新区,4700
低楼层（13层）,35㎡,3房间1卫,卡夫卡公社,南        ,朝阳,整租·卡夫卡公社3房间跃层南,定福庄,5600
低楼层（1层）,14㎡,1室0厅0卫,西花厅胡同,西        ,东城,整租·西花厅胡同1室0厅西,金宝街,4000
低楼层（6层）,66㎡,2室1厅1卫,东馨园,南 北        ,海淀,整租·东馨园2室1厅南/北,西北旺,5200
低楼层（6层）,75㎡,2室1厅1卫,东营前街,南 北        ,通州,整租·东营前街2室1厅南/北,万达,3100
低楼层（18层）,62㎡,1室1厅1卫,南海家园二里,西南        ,大兴,整租·南海家园二里1室1厅西南,大兴其它,3100
中楼层（20层）,73㎡,2室1厅1卫,东泽园,南 北        ,朝阳,整租·东泽园2室1厅南/北,东坝,4600
高楼层（6层）,40㎡,2室1厅1卫,八角中里,南        ,石景山,整租·八角中里2室1厅南,八角,4200
低楼层（26层）,43㎡,1室0厅1卫,远见名苑,北        ,西城,整租·远见名苑1室0厅北,广安门,5100
高楼层（7层）,62㎡,2室1厅1卫,西四环中路41号院,南 北        ,海淀,整租·西四环中路41号院2室1厅南/北,五棵松,5000
低楼层（6层）,42㎡,1室1厅1卫,安外西河沿,南        ,东城,整租·安外西河沿1室1厅南,安定门,4700
高楼层（6层）,72㎡,2室1厅1卫,宝盛北里,南 北        ,海淀,整租·宝盛北里2室1厅南/北,清河,5800
低楼层（6层）,48㎡,1室1厅1卫,玉桥南里,南        ,通州,整租·玉桥南里1室1厅南,玉桥,2950
高楼层（20层）,52㎡,1室0厅1卫,北京新天地四期,北        ,朝阳,整租·北京新天地四期1室0厅北,常营,4700
低楼层（22层）,41㎡,1室1厅1卫,光熙门北里,南        ,朝阳,整租·光熙门北里1室1厅南,西坝河,5500
中楼层（6层）,46㎡,1室1厅1卫,志强北园,东        ,海淀,整租·志强北园1室1厅东,小西天,6000
高楼层（18层）,80㎡,2室1厅1卫,远洋一方润园3号院,南 北        ,朝阳,整租·远洋一方润园3号院2室1厅南/北,双桥,5000
低楼层（5层）,52㎡,2室1厅1卫,十万坪,南        ,石景山,整租·十万坪2室1厅南,古城,4000
高楼层（7层）,71㎡,1室1厅1卫,观澳园,南 北        ,海淀,整租·观澳园1室1厅南/北,清河,5500
中楼层（5层）,64㎡,2室1厅1卫,建新南区,南 北        ,顺义,整租·建新南区2室1厅南/北,顺义城,3200
中楼层（23层）,51㎡,1房间1卫,北京像素南区,西南        ,朝阳,整租·北京像素南区1房间西南,常营,4200
低楼层（13层）,54㎡,1室0厅1卫,恒大领寓,西南        ,朝阳,整租·恒大领寓1室0厅西南,豆各庄,4200
高楼层（6层）,58㎡,1室1厅1卫,吕营嘉园C区,南 北        ,朝阳,整租·吕营嘉园C区1室1厅南/北,十里河,4200
低楼层（5层）,51㎡,2室1厅1卫,三家店新河路,南        ,门头沟,整租·三家店新河路2室1厅南,城子,2300
高楼层（6层）,87㎡,2室1厅1卫,建东苑,南 北        ,朝阳,整租·建东苑2室1厅南/北,管庄,5600
低楼层（18层）,81㎡,2室1厅1卫,广安﹒康馨家园,南 北        ,丰台,整租·广安﹒康馨家园2室1厅南/北,青塔,4500
低楼层（9层）,75㎡,2室1厅1卫,诚苑南里,南        ,丰台,整租·诚苑南里2室1厅南,新宫,4100
中楼层（5层）,46㎡,2室0厅1卫,东柳西里,南        ,朝阳,整租·东柳西里2室0厅南,双桥,3900
低楼层（5层）,47㎡,2室1厅1卫,西洼地,南        ,丰台,整租·西洼地2室1厅南,和义,3000
高楼层（16层）,38㎡,1室1厅1卫,安贞西里,北        ,朝阳,整租·安贞西里1室1厅北,安贞,5500
高楼层（13层）,50㎡,1室0厅1卫,时尚街区东区,南        ,通州,整租·时尚街区东区1室0厅南,梨园,3600
高楼层（21层）,50㎡,1室0厅1卫,晓月新苑,南        ,丰台,整租·晓月新苑1室0厅南,卢沟桥,3300
中楼层（13层）,61㎡,1室1厅1卫,马甸南村,南        ,西城,整租·马甸南村1室1厅南,马甸,6000
中楼层（6层）,45㎡,1室1厅1卫,蔚园,南        ,丰台,整租·蔚园1室1厅南,青塔,4000
低楼层（3层）,54㎡,2室1厅1卫,北湖渠,南        ,朝阳,整租·北湖渠2室1厅南,亚运村小营,5600
高楼层（6层）,83㎡,3室1厅2卫,一品嘉园,南 北        ,大兴,整租·一品嘉园3室1厅南/北,天宫院南,3000
低楼层（6层）,57㎡,2室1厅1卫,万源南里,南 北        ,丰台,整租·万源南里2室1厅南/北,旧宫,3700
中楼层（14层）,57㎡,1室1厅1卫,苹果园小区一区,东        ,石景山,整租·苹果园小区一区1室1厅东,苹果园,4000
高楼层（18层）,60㎡,1室1厅1卫,弘善家园,南        ,朝阳,整租·弘善家园1室1厅南,潘家园,5000
高楼层（6层）,87㎡,2室1厅1卫,自然佳境,南 北        ,通州,整租·自然佳境2室1厅南/北,潞苑,3200
中楼层（6层）,41㎡,1室1厅1卫,李村东里,南        ,东城,整租·李村东里1室1厅南,永定门,4000
高楼层（6层）,82㎡,2室1厅1卫,北亚花园,南 北        ,昌平,整租·北亚花园2室1厅南/北,北七家,3600
高楼层（4层）,52㎡,2室0厅1卫,幸福北里,东 西        ,东城,整租·幸福北里2室0厅东/西,广渠门,4700
高楼层（7层）,48㎡,1室1厅1卫,建材城东一里,南 北        ,海淀,整租·建材城东一里1室1厅南/北,西三旗,4200
高楼层（6层）,40㎡,1室1厅1卫,月坛北街25号院,南        ,西城,整租·月坛北街25号院1室1厅南,月坛,5500
低楼层（12层）,26㎡,1室0厅1卫,风林绿洲,北        ,朝阳,整租·风林绿洲1室0厅北,南沙滩,5500
低楼层（17层）,89㎡,2室1厅1卫,远洋一方新悦二期,东南        ,朝阳,整租·远洋一方新悦二期2室1厅东南,双桥,5500
高楼层（18层）,63㎡,2室1厅1卫,育新花园,西        ,海淀,整租·育新花园2室1厅西,西三旗,6000
中楼层（6层）,40㎡,1室1厅1卫,学院路甲9号院,南        ,海淀,整租·学院路甲9号院1室1厅南,五道口,6000
高楼层（5层）,67㎡,1室1厅1卫,紫南家园,南 西 北        ,朝阳,整租·紫南家园1室1厅南/西/北,欢乐谷,5500
高楼层（6层）,53㎡,2室1厅1卫,青塔东里7号院,东南        ,丰台,整租·青塔东里7号院2室1厅东南,青塔,4300
低楼层（27层）,66㎡,1室1厅1卫,新马家园,南        ,顺义,整租·新马家园1室1厅南,马坡,2600
中楼层（6层）,60㎡,1室1厅1卫,春晖园,南        ,海淀,整租·春晖园1室1厅南,西北旺,5300
低楼层（20层）,63㎡,1室1厅1卫,仁和花园一区,南 西        ,顺义,整租·仁和花园一区1室1厅南/西,顺义城,2800
低楼层（6层）,60㎡,2室1厅1卫,模式口西里,东南        ,石景山,整租·模式口西里2室1厅东南,苹果园,4300
高楼层（6层）,72㎡,2室1厅1卫,德露苑,南        ,门头沟,整租·德露苑2室1厅南,滨河西区,2600
高楼层（6层）,57㎡,2室1厅1卫,安宁里,南 北        ,海淀,整租·安宁里2室1厅南/北,安宁庄,5200
中楼层（8层）,47㎡,1房间1卫,iMOMA,东        ,海淀,整租·iMOMA1房间东,上地,4500
高楼层（6层）,51㎡,1室1厅1卫,甘露园南里,南        ,朝阳,整租·甘露园南里1室1厅南,甘露园,5200
地下室（7层）,35㎡,1室1厅1卫,安德路47号院,南        ,东城,整租·安德路47号院1室1厅南,安定门,4600
高楼层（6层）,81㎡,2室1厅1卫,红星北里,南 北        ,丰台,整租·红星北里2室1厅南/北,和义,4100
低楼层（6层）,68㎡,2室1厅1卫,馨港庄园三区,北        ,顺义,整租·馨港庄园三区2室1厅北,李桥,2900
中楼层（11层）,40㎡,1室0厅1卫,巴克摩界,东        ,通州,整租·巴克摩界1室0厅东,果园,3400
