house_name,directon,xiaoqu,house_price,meters,region,floor,area,zone 
整租·月亮城堡1室0厅南,南        ,月亮城堡,3500,58㎡,武夷花园,中楼层（12层）,通州,1室0厅1卫
整租·四合巷小区1室1厅南,南        ,四合巷小区,2000,42㎡,良乡,中楼层（6层）,房山,1室1厅1卫
整租·六营门小区3室1厅南/北,南 北        ,六营门小区,3100,75㎡,旧宫,中楼层（6层）,丰台,3室1厅1卫
整租·柳芳北里1室1厅南,南        ,柳芳北里,5700,44㎡,国展,中楼层（18层）,朝阳,1室1厅1卫
整租·张郭庄小区1室1厅南/北,南 北        ,张郭庄小区,3300,36㎡,丰台其它,低楼层（6层）,丰台,1室1厅1卫
整租·南开西里1室1厅南/北,南 北        ,南开西里,3800,54㎡,看丹桥,高楼层（6层）,丰台,1室1厅1卫
整租·管村26号院2室1厅南/北,南 北        ,管村26号院,5500,68㎡,永定门,高楼层（6层）,东城,2室1厅1卫
整租·明春西园2室1厅南/北,南 北        ,明春西园,3200,70㎡,科技园区,低楼层（6层）,大兴,2室1厅1卫
整租·五机床厂宿舍2室1厅南,南        ,五机床厂宿舍,4300,44㎡,西三旗,高楼层（4层）,海淀,2室1厅1卫
整租·建业苑2室1厅南/北,南 北        ,建业苑,6000,75㎡,劲松,中楼层（6层）,朝阳,2室1厅1卫
整租·华兴园1室1厅南,南        ,华兴园,3200,69㎡,通州北苑,低楼层（6层）,通州,1室1厅1卫
整租·富力又一城C区2室1厅南,南        ,富力又一城C区,6000,89㎡,豆各庄,中楼层（22层）,朝阳,2室1厅1卫
整租·东一时区1室1厅东南,东南        ,东一时区,4500,63㎡,双桥,高楼层（22层）,朝阳,1室1厅1卫
整租·秦老胡同1室1厅南/北,南 北        ,秦老胡同,4800,35㎡,地安门,低楼层（1层）,东城,1室1厅1卫
整租·新城乐居2室1厅南/北,南 北        ,新城乐居,3500,79㎡,临河里,低楼层（21层）,通州,2室1厅1卫
整租·亿城天筑2房间复式东,东        ,亿城天筑,3400,34㎡,科技园区,高楼层（4层）,丰台,2房间1卫
整租·小康家园1室1厅南/北,南 北        ,小康家园,3300,63㎡,亦庄,低楼层（6层）,大兴,1室1厅1卫
整租·金隅景和园2室1厅南,南        ,金隅景和园,5300,84㎡,东坝,低楼层（21层）,朝阳,2室1厅1卫
整租·苗圃东里2室1厅南/北,南 北        ,苗圃东里,4200,53㎡,赵公口,高楼层（5层）,丰台,2室1厅1卫
整租·晓月新苑1室0厅南,南        ,晓月新苑,3300,50㎡,卢沟桥,高楼层（21层）,丰台,1室0厅1卫
整租·安外西河沿1室1厅南,南        ,安外西河沿,4700,42㎡,安定门,低楼层（6层）,东城,1室1厅1卫
整租·青年湖东里1室1厅南,南        ,青年湖东里,6100,42㎡,安定门,中楼层（6层）,东城,1室1厅1卫
整租·松榆西里1室1厅东/西,东 西        ,松榆西里,4300,47㎡,潘家园,低楼层（6层）,朝阳,1室1厅1卫
整租·德茂小区1室1厅南/北,南 北        ,德茂小区,2700,50㎡,瀛海,低楼层（6层）,大兴,1室1厅1卫
整租·北沙滩1号院2室1厅南,南        ,北沙滩1号院,6000,51㎡,南沙滩,高楼层（5层）,朝阳,2室1厅1卫
整租·大方居2室1厅东,东        ,大方居,3500,90㎡,九棵树(家乐福),高楼层（22层）,通州,2室1厅1卫
整租·清缘里中区2室1厅东/西,东 西        ,清缘里中区,6000,70㎡,清河,中楼层（10层）,海淀,2室1厅1卫
整租·中泽雅园1室1厅南,南        ,中泽雅园,3300,60㎡,九棵树(家乐福),高楼层（6层）,通州,1室1厅1卫
整租·建材城东一里1室1厅南/北,南 北        ,建材城东一里,4200,48㎡,西三旗,高楼层（7层）,海淀,1室1厅1卫
整租·安华西里社区1室1厅南,南        ,安华西里社区,5600,40㎡,安贞,中楼层（6层）,朝阳,1室1厅1卫
整租·模式口西里2室1厅东南,东南        ,模式口西里,4300,60㎡,苹果园,低楼层（6层）,石景山,2室1厅1卫
整租·橙色年代1室0厅北,北        ,橙色年代,4800,53㎡,六里桥,中楼层（24层）,海淀,1室0厅1卫
整租·小营东路6号院2室1厅南,南        ,小营东路6号院,5500,50㎡,清河,中楼层（5层）,海淀,2室1厅1卫
整租·中海御鑫阁1室0厅西,西        ,中海御鑫阁,4700,40㎡,科技园区,高楼层（20层）,丰台,1室0厅1卫
整租·晓月苑一里2室1厅南/北,南 北        ,晓月苑一里,3500,69㎡,卢沟桥,高楼层（6层）,丰台,2室1厅1卫
整租·康颐园1室1厅南/北,南 北        ,康颐园,3200,27㎡,高米店南,低楼层（7层）,大兴,1室1厅1卫
整租·芳怡园1室1厅东,东        ,芳怡园,6000,50㎡,西北旺,低楼层（10层）,海淀,1室1厅1卫
整租·安宁里南区2室1厅南,南        ,安宁里南区,5700,76㎡,安宁庄,高楼层（7层）,海淀,2室1厅1卫
整租·兴政东里2室1厅南/北,南 北        ,兴政东里,3200,61㎡,黄村中,高楼层（6层）,大兴,2室1厅1卫
整租·东柳西里2室1厅南/北,南 北        ,东柳西里,4300,58㎡,双桥,低楼层（5层）,朝阳,2室1厅1卫
整租·东直门外大街(朝阳）1室1厅北,北        ,东直门外大街(朝阳）,5500,38㎡,工体,高楼层（16层）,朝阳,1室1厅1卫
整租·老山西里2室1厅南/北,南 北        ,老山西里,4300,50㎡,老山,高楼层（6层）,石景山,2室1厅1卫
整租·五里店9号院2室1厅南/北,南 北        ,五里店9号院,4500,75㎡,五里店,高楼层（6层）,丰台,2室1厅1卫
整租·管庄西里3室1厅南/北,南 北        ,管庄西里,5200,80㎡,管庄,中楼层（6层）,朝阳,3室1厅1卫
整租·西环里2室2厅南/北,南 北        ,西环里,2900,75㎡,西关环岛,中楼层（6层）,昌平,2室2厅1卫
整租·仓上小区1室1厅南/北,南 北        ,仓上小区,2600,60㎡,顺义城,高楼层（6层）,顺义,1室1厅1卫
整租·南沙滩小区2室1厅南/北,南 北        ,南沙滩小区,6100,68㎡,南沙滩,中楼层（15层）,朝阳,2室1厅1卫
整租·北街家园六区1室0厅西,西        ,北街家园六区,2400,29㎡,沙河,低楼层（18层）,昌平,1室0厅1卫
整租·贵园南里丙区2室1厅南/北,南 北        ,贵园南里丙区,3500,60㎡,亦庄,中楼层（6层）,亦庄开发区,2室1厅1卫
整租·程庄南里1室1厅东,东        ,程庄南里,3700,52㎡,五里店,中楼层（21层）,丰台,1室1厅1卫
整租·惠通新苑2室1厅南,南        ,惠通新苑,2300,77㎡,门头沟其它,高楼层（15层）,门头沟,2室1厅1卫
整租·翠成馨园2室1厅南/北,南 北        ,翠成馨园,6000,90㎡,垡头,高楼层（11层）,朝阳,2室1厅1卫
整租·和义西里二区2室1厅东,东        ,和义西里二区,3700,60㎡,和义,高楼层（6层）,丰台,2室1厅1卫
整租·动力厂宿舍1室1厅南,南        ,动力厂宿舍,4500,43㎡,安宁庄,高楼层（6层）,海淀,1室1厅1卫
整租·昊天温泉家园2室1厅南/北,南 北        ,昊天温泉家园,2600,92㎡,良乡,高楼层（6层）,房山,2室1厅1卫
整租·本家润园二期1室1厅北,北        ,本家润园二期,5000,35㎡,东花市,高楼层（9层）,东城,1室1厅1卫
整租·南水关2室1厅南,南        ,南水关,5800,44㎡,广渠门,中楼层（5层）,东城,2室1厅1卫
整租·西花厅胡同1室0厅西,西        ,西花厅胡同,4000,14㎡,金宝街,低楼层（1层）,东城,1室0厅0卫
整租·荣丰20081室0厅西南,西南        ,荣丰2008,3700,29㎡,广安门,低楼层（20层）,西城,1室0厅1卫
整租·华龙美树1室0厅北,北        ,华龙美树,4000,39㎡,管庄,低楼层（16层）,朝阳,1室0厅1卫
整租·建新南区2室1厅南/北,南 北        ,建新南区,2800,56㎡,顺义城,中楼层（6层）,顺义,2室1厅1卫
整租·金隅景和园1室1厅东,东        ,金隅景和园,4800,70㎡,东坝,高楼层（21层）,朝阳,1室1厅1卫
整租·北京新天地一期2室1厅北,北        ,北京新天地一期,5500,60㎡,常营,低楼层（28层）,朝阳,2室1厅1卫
整租·知本时代2室1厅南/北,南 北        ,知本时代,6000,70㎡,西三旗,低楼层（18层）,海淀,2室1厅1卫
整租·广安﹒康馨家园1室1厅南,南        ,广安﹒康馨家园,4300,60㎡,青塔,低楼层（34层）,丰台,1室1厅1卫
整租·翠成馨园1室1厅南/北,南 北        ,翠成馨园,4800,55㎡,垡头,高楼层（13层）,朝阳,1室1厅1卫
整租·金鱼池中区2室1厅东,东        ,金鱼池中区,6200,55㎡,天坛,高楼层（6层）,东城,2室1厅1卫
整租·金隅七零九零2室1厅南,南        ,金隅七零九零,3300,72㎡,临河里,低楼层（15层）,通州,2室1厅1卫
整租·领行国际1室0厅北,北        ,领行国际,5500,58㎡,广渠门,低楼层（21层）,东城,1室0厅1卫
整租·慧忠里1室1厅东/西,东 西        ,慧忠里,5900,47㎡,亚运村,高楼层（6层）,朝阳,1室1厅1卫
整租·温泉花园B区2室2厅南/北,南 北        ,温泉花园B区,3400,87㎡,北七家,高楼层（7层）,昌平,2室2厅1卫
整租·华龙小区2室1厅南/北,南 北        ,华龙小区,3200,78㎡,潞苑,高楼层（6层）,通州,2室1厅1卫
整租·倚山嘉园1室1厅东,东        ,倚山嘉园,2600,60㎡,滨河西区,中楼层（14层）,门头沟,1室1厅1卫
整租·后现代城A区1室0厅北,北        ,后现代城A区,5800,52㎡,大望路,中楼层（20层）,朝阳,1室0厅1卫
整租·长安新城一区1室0厅北,北        ,长安新城一区,4500,57㎡,青塔,中楼层（28层）,丰台,1室0厅1卫
整租·华威西里1室1厅南,南        ,华威西里,5100,43㎡,潘家园,高楼层（18层）,朝阳,1室1厅1卫
整租·小关东里1室2厅东/西,东 西        ,小关东里,5500,50㎡,惠新西街,低楼层（14层）,朝阳,1室2厅1卫
整租·鹿海园五里1室1厅南,南        ,鹿海园五里,3200,60㎡,大兴其它,高楼层（20层）,大兴,1室1厅1卫
整租·高家园一区2室1厅南,南        ,高家园一区,5800,57㎡,酒仙桥,高楼层（6层）,朝阳,2室1厅1卫
整租·远洋一方润园3号院2室1厅南/北,南 北        ,远洋一方润园3号院,5000,80㎡,双桥,高楼层（18层）,朝阳,2室1厅1卫
整租·远洋一方新悦二期2室1厅东南,东南        ,远洋一方新悦二期,5500,89㎡,双桥,低楼层（17层）,朝阳,2室1厅1卫
整租·延静里中街2室1厅南,南        ,延静里中街,5500,46㎡,红庙,低楼层（6层）,朝阳,2室1厅1卫
整租·柏林爱乐三期1室1厅东/西,东 西        ,柏林爱乐三期,5800,72㎡,常营,低楼层（11层）,朝阳,1室1厅1卫
整租·韩庄子西里2室1厅南/北,南 北        ,韩庄子西里,4600,59㎡,看丹桥,高楼层（6层）,丰台,2室1厅1卫
整租·隆盛园2室2厅南/北,南 北        ,隆盛园,2500,97㎡,天宫院南,高楼层（5层）,大兴,2室2厅1卫
整租·定福庄北里2号院2室1厅南,南        ,定福庄北里2号院,5500,61㎡,定福庄,中楼层（6层）,朝阳,2室1厅1卫
整租·里仁街6号院2室1厅南,南        ,里仁街6号院,5500,51㎡,右安门内,高楼层（6层）,西城,2室1厅1卫
整租·新桥路小区2室1厅南/北,南 北        ,新桥路小区,2100,54㎡,大峪,高楼层（6层）,门头沟,2室1厅1卫
整租·皂君庙丙4号院1室1厅南,南        ,皂君庙丙4号院,6000,39㎡,皂君庙,高楼层（6层）,海淀,1室1厅1卫
整租·一品嘉园3室1厅南/北,南 北        ,一品嘉园,3000,83㎡,天宫院南,高楼层（6层）,大兴,3室1厅2卫
整租·裕龙三区2室1厅南/北,南 北        ,裕龙三区,2000,69㎡,顺义城,低楼层（22层）,顺义,2室1厅1卫
整租·晓月苑五里2室1厅南,南        ,晓月苑五里,3500,86㎡,卢沟桥,中楼层（22层）,丰台,2室1厅1卫
整租·黄村西里2室1厅南/北,南 北        ,黄村西里,3000,60㎡,黄村中,高楼层（5层）,大兴,2室1厅1卫
整租·一世情园2室2厅南/北,南 北        ,一世情园,3600,109㎡,马驹桥,高楼层（5层）,亦庄开发区,2室2厅2卫
整租·新桥路小区2室1厅南/北,南 北        ,新桥路小区,2300,63㎡,大峪,高楼层（6层）,门头沟,2室1厅1卫
整租·观音寺北里2室1厅南/北,南 北        ,观音寺北里,2800,69㎡,观音寺,高楼层（6层）,大兴,2室1厅1卫
整租·红庙北里1室1厅南,南        ,红庙北里,5100,36㎡,红庙,高楼层（6层）,朝阳,1室1厅1卫
整租·翠微路2号院2室0厅北,北        ,翠微路2号院,4500,35㎡,公主坟,高楼层（6层）,海淀,2室0厅1卫
整租·东营前街2室1厅南/北,南 北        ,东营前街,3100,75㎡,万达,低楼层（6层）,通州,2室1厅1卫
整租·知本时代1室1厅北,北        ,知本时代,5000,54㎡,西三旗,中楼层（18层）,海淀,1室1厅1卫
整租·毛纺厂南小区3室1厅南/北,南 北        ,毛纺厂南小区,5800,60㎡,清河,高楼层（5层）,海淀,3室1厅1卫
整租·宝盛里1室1厅南,南        ,宝盛里,5000,47㎡,清河,低楼层（6层）,海淀,1室1厅1卫
整租·六里屯三区2室1厅南/北,南 北        ,六里屯三区,6000,75㎡,海淀北部新区,中楼层（10层）,海淀,2室1厅1卫
整租·民旺园十九号院2室1厅南,南        ,民旺园十九号院,5200,57㎡,和平里,高楼层（7层）,东城,2室1厅1卫
整租·南开西里1室1厅南/北,南 北        ,南开西里,3500,44㎡,看丹桥,低楼层（6层）,丰台,1室1厅1卫
整租·幸福东区2室1厅南/北,南 北        ,幸福东区,3300,60㎡,顺义城,高楼层（6层）,顺义,2室1厅1卫
整租·月坛南街小四道口1室1厅西,西        ,月坛南街小四道口,5500,41㎡,月坛,高楼层（6层）,西城,1室1厅1卫
整租·砂轮厂宿舍2室1厅南,南        ,砂轮厂宿舍,5500,62㎡,清河,高楼层（7层）,海淀,2室1厅1卫
整租·翠微路22号院1室1厅南,南        ,翠微路22号院,5200,42㎡,公主坟,高楼层（6层）,海淀,1室1厅1卫
整租·风格景园1室1厅东,东        ,风格景园,4000,55㎡,西罗园,中楼层（14层）,丰台,1室1厅1卫
整租·点击未来1室0厅西南,西南        ,点击未来,5800,42㎡,望京,低楼层（14层）,朝阳,1室0厅1卫
整租·东泽园2室1厅南/北,南 北        ,东泽园,4600,73㎡,东坝,中楼层（20层）,朝阳,2室1厅1卫
整租·左家庄东里1室1厅东南/南,东南 南        ,左家庄东里,4500,51㎡,国展,低楼层（22层）,朝阳,1室1厅1卫
整租·兴水家园2室2厅南/北,南 北        ,兴水家园,3200,98㎡,黄村火车站,高楼层（6层）,大兴,2室2厅1卫
整租·海悦公馆1室0厅南,南        ,海悦公馆,3100,40㎡,观音寺,中楼层（24层）,大兴,1室0厅1卫
整租·安宁里2室1厅南/北,南 北        ,安宁里,5200,57㎡,安宁庄,高楼层（6层）,海淀,2室1厅1卫
整租·东潞苑2室2厅南/北,南 北        ,东潞苑,3500,109㎡,潞苑,高楼层（6层）,通州,2室2厅1卫
整租·云立方1室1厅东/南,东 南        ,云立方,3500,51㎡,天宫院,高楼层（21层）,大兴,1室1厅1卫
整租·中建雅颂居2室1厅南/北,南 北        ,中建雅颂居,3400,89㎡,潞苑,高楼层（22层）,通州,2室1厅1卫
整租·苇子坑1号院1室1厅南,南        ,苇子坑1号院,4500,54㎡,成寿寺,高楼层（6层）,丰台,1室1厅1卫
整租·玉桥北里1室1厅东/西,东 西        ,玉桥北里,3000,52㎡,乔庄,高楼层（6层）,通州,1室1厅1卫
整租·房山超级蜂巢2房间南,南        ,房山超级蜂巢,1500,42㎡,良乡,中楼层（10层）,房山,2房间1卫
整租·建国街一里2室1厅南/北,南 北        ,建国街一里,4100,47㎡,看丹桥,中楼层（6层）,丰台,2室1厅1卫
整租·沸城2室1厅南/西,南 西        ,沸城,4600,84㎡,卢沟桥,低楼层（25层）,丰台,2室1厅1卫
整租·兴隆都市馨园1室0厅南,南        ,兴隆都市馨园,6100,38㎡,崇文门,高楼层（7层）,东城,1室0厅1卫
整租·黄村西里2室1厅南,南        ,黄村西里,3300,56㎡,黄村中,中楼层（6层）,大兴,2室1厅1卫
整租·北街家园六区3室1厅南,南        ,北街家园六区,3800,85㎡,沙河,高楼层（21层）,昌平,3室1厅1卫
整租·小黄庄一区1室1厅东/西,东 西        ,小黄庄一区,5500,41㎡,安贞,高楼层（6层）,东城,1室1厅1卫
整租·椿树园1室1厅西,西        ,椿树园,6000,48㎡,宣武门,中楼层（18层）,西城,1室1厅1卫
整租·后现代城B区1室0厅北,北        ,后现代城B区,6100,51㎡,大望路,中楼层（18层）,朝阳,1室0厅1卫
整租·三义东里2室1厅南,南        ,三义东里,5800,56㎡,马连道,高楼层（16层）,西城,2室1厅1卫
整租·裕中东里1室1厅南,南        ,裕中东里,5500,43㎡,马甸,低楼层（6层）,西城,1室1厅1卫
